name,sac_scale,surface,trail_visibility,bicycle,horse,wheelchair,dog,stroller
Sendero al Pico Hacho PR-A 504.1,1.0,2.0,1.0,2,2,0,1,0
Sanborn Loop Trail,0.0,2.0,2.0,2,2,0,1,0
Sanborn Loop Trail,0.0,2.0,2.0,2,2,0,1,0
Sendero de Cruz de Juanar,2.0,2.0,2.0,2,2,0,1,0
Sendero de Cruz de Juanar,1.0,2.0,2.0,2,2,0,1,0
Sendero de Cruz de Juanar,2.0,2.0,2.0,2,2,0,1,0
Little Table Rock Trail,1.0,2.0,1.0,2,2,0,1,0
Mountains-to-Sea Trail,1.0,2.0,1.0,2,2,0,1,0
Table Rock Summit Trail,1.0,2.0,1.0,2,2,0,1,0
Mountains-to-Sea Trail,1.0,2.0,1.0,2,2,0,1,0
Mountains-to-Sea Trail,1.0,2.0,1.0,2,2,0,1,0
The Narrows Rim Trail,1.0,2.0,1.0,2,2,0,1,0
Black Rock Trail,3.0,2.0,1.0,2,2,0,1,0
Grandfather Trail,3.0,2.0,1.0,2,2,0,1,0
Profile Trail,2.0,2.0,0.0,2,2,0,1,0
Underwood Trail,3.0,2.0,1.0,2,2,0,1,0
Boone Fork Trail,1.0,2.0,0.0,2,2,0,1,0
Homestead Trail,0.0,2.0,0.0,2,2,0,1,0
Homestead Trail,0.0,2.0,0.0,2,2,0,1,0
Homestead Trail,0.0,2.0,0.0,2,2,0,1,0
Jack Clayborn Millennium Trail Loop,0.0,2.0,1.0,2,2,0,1,0
Merritt Ridge Trail,0.0,2.0,1.0,2,2,0,1,0
富田新道,1.0,-1.0,0.0,2,2,0,1,0
Mossy Ridge Trail,0.0,2.0,0.0,2,2,0,1,0
Indian Creek Trail,1.0,1.0,0.0,2,2,0,1,0
Indian Creek Trail,1.0,2.0,0.0,2,2,0,1,0
Hanging Rock Trail,1.0,0.0,0.0,2,2,0,1,0
Challenge Trail (233),1.0,2.0,0.0,1,1,0,1,0
Oak Trail,1.0,2.0,1.0,2,2,0,1,0
Catwalk National Recreation Trail #207P,1.0,2.0,1.0,2,2,0,1,0
Okeena Walking Trail,0.0,0.0,0.0,2,2,0,1,0
Rogers’ Walk,0.0,2.0,1.0,2,2,0,1,0
Rogers’ Walk,0.0,2.0,1.0,2,2,0,1,0
Lebanon Mountain Trail Section 25,0.0,2.0,1.0,2,2,0,1,0
Lebanon Mountain Trail Section 4,0.0,2.0,1.0,2,2,0,1,0
Lebanon Mountain Trail Section 5,0.0,2.0,1.0,2,2,0,1,0
Vereda dos Zimbreiros,1.0,0.0,1.0,2,2,0,1,0
Vereda dos Zimbreiros,1.0,0.0,1.0,2,2,0,1,0
우회로,0.0,-1.0,1.0,2,2,0,1,0
Lyra Yolu 11.11 - Beycik - Fırıncık,1.0,2.0,1.0,2,2,0,1,0
Buckhorn Lake Trail,0.0,2.0,1.0,2,2,0,1,0
Buckhorn Lake Trail,0.0,2.0,1.0,2,2,0,1,0
Buckhorn Lake Trail,0.0,2.0,1.0,2,2,0,1,0
Path to the cave of 99,0.0,-1.0,1.0,2,2,0,1,0
Sulphur Springs Trail,1.0,2.0,1.0,2,2,0,1,0
path to psilafi,3.0,2.0,6.0,2,2,0,1,0
path to psilafi,3.0,2.0,6.0,2,2,0,1,0
path to psilafi,3.0,2.0,6.0,2,2,0,1,0
Lower Pine,1.0,2.0,0.0,1,1,0,1,0
Bear Scat,1.0,2.0,1.0,1,1,0,1,0
Pinyon,1.0,2.0,1.0,1,1,0,1,0
Tablezon Canyon,1.0,2.0,1.0,1,1,0,1,0
Lone Pine,1.0,2.0,1.0,1,1,0,1,0
Meadow Singletrack,1.0,2.0,1.0,1,1,0,1,0
Cedro 2-Track Rd (FR 13),0.0,2.0,0.0,1,1,0,1,0
Yongsil Course 1:30,0.0,-1.0,1.0,2,2,0,1,0
Delberts,1.0,2.0,0.0,1,1,0,1,0
Middle,1.0,2.0,1.0,1,1,0,1,0
Parsons Trail,1.0,2.0,1.0,2,2,0,1,0
Trail 326,0.0,2.0,0.0,1,1,0,1,0
Trail 392,0.0,2.0,0.0,1,1,0,1,0
Trail 367,0.0,2.0,0.0,1,1,0,1,0
Trail 367,0.0,2.0,0.0,1,1,0,1,0
386 Pine Lake Connector,0.0,2.0,0.0,1,1,0,1,0
Vereda da Maloeira,1.0,2.0,0.0,2,2,0,1,0
Vereda da Atalaia,2.0,-1.0,1.0,2,2,0,1,0
Forest Trail,0.0,2.0,0.0,2,2,0,1,0
Mile Rock Trail,0.0,2.0,0.0,2,2,0,1,0
Kaledonia trail,0.0,2.0,0.0,2,2,0,1,0
Kaledonia trail,1.0,2.0,0.0,2,2,0,1,0
Gas Pipe Way,0.0,2.0,1.0,2,2,0,1,0
Challenge Trail (233),1.0,2.0,0.0,1,1,0,1,0
Rocky Point Trail (9),0.0,2.0,0.0,1,1,0,1,0
Gravel Pit Trail (339),1.0,2.0,0.0,1,1,0,1,0
Caminho Real,1.0,0.0,1.0,2,2,0,1,0
Levada das Rabacas,0.0,-1.0,1.0,2,2,0,1,0
Eorimok Hiking Trail,0.0,-1.0,1.0,2,2,0,1,0
Eorimok Hiking Trail,0.0,-1.0,1.0,2,2,0,1,0
Dakenodai hiking course,1.0,-1.0,0.0,2,2,0,1,0
금남정맥,1.0,2.0,1.0,2,2,0,1,0
Hog Heaven Trail,2.0,2.0,2.0,2,2,0,1,0
Sendero al Lucero,2.0,2.0,1.0,2,2,0,1,0
Lebanon Mountain Trail Section 15,0.0,2.0,1.0,2,2,0,1,0
Cañada Real Ancha o de Janina,0.0,2.0,1.0,1,1,0,1,0
"Kakokefalos - Mantra tou Kampiou, Nature Trail",0.0,-1.0,2.0,2,2,0,1,0
Mantra tou Kampiou Circuit,0.0,-1.0,1.0,2,2,0,1,0
Mantra Tou Kampiou Circuit (long),0.0,-1.0,2.0,2,2,0,1,0
MTB Downhill,3.0,2.0,4.0,2,2,0,1,0
Lebanon Mountain Trail Section 14,0.0,2.0,1.0,2,2,0,1,0
Lebanon Mountain Trail Section 14,0.0,2.0,1.0,2,2,0,1,0
Levada do Caldeirão Verde sup.,0.0,-1.0,0.0,2,2,0,1,0
Homestead Trail,0.0,2.0,1.0,2,2,0,1,0
Homestead Trail,0.0,2.0,1.0,2,2,0,1,0
Homestead Trail,0.0,2.0,1.0,2,2,0,1,0
Lebanon Mountain Trail Section 13,0.0,2.0,1.0,2,2,0,1,0
Graveyard Fields Loop Trail,1.0,-1.0,1.0,2,2,0,1,0
Graveyard Fields Loop Trail,1.0,-1.0,1.0,2,2,0,1,0
Graveyard Fields Loop Trail,1.0,-1.0,1.0,2,2,0,1,0
Graveyard Fields Loop Trail,1.0,-1.0,1.0,2,2,0,1,0
Graveyard Fields Loop Trail,1.0,-1.0,1.0,2,2,0,1,0
Levada do Alecrim,0.0,2.0,0.0,2,2,0,1,0
Vereda da Encumeada,2.0,0.0,1.0,2,2,0,1,0
Vereda da Encumeada,2.0,0.0,1.0,2,2,0,1,0
Vereda da Encumeada,2.0,0.0,1.0,2,2,0,1,0
Vereda da Encumeada,2.0,0.0,1.0,2,2,0,1,0
Levada da Serra do Faial/Levada da Faja da Nogueira,2.0,-1.0,1.0,2,2,0,1,0
Levada do Caldeirão Verde,1.0,-1.0,0.0,2,2,0,1,0
Twin Falls Trail,1.0,2.0,1.0,1,1,0,1,0
Vereda do Larano,1.0,-1.0,1.0,2,2,0,1,0
Vereda do Larano,1.0,-1.0,1.0,2,2,0,1,0
Vereda do Larano,1.0,-1.0,1.0,2,2,0,1,0
Likya Yolu 14.01,1.0,2.0,2.0,2,2,0,1,0
Likya Yolu 14.01,1.0,2.0,2.0,2,2,0,1,0
אשדות יגור,2.0,-1.0,1.0,2,2,0,1,0
Hardtimes Road,0.0,-1.0,1.0,2,2,0,1,0
Hardtimes Road,0.0,-1.0,1.0,2,2,0,1,0
Carolina Mountain Trail,0.0,2.0,1.0,2,2,0,1,0
Bent Creek Trail,0.0,2.0,1.0,2,2,0,1,0
置塩坂,0.0,-1.0,1.0,2,2,0,1,0
Agios Fokas,1.0,2.0,4.0,2,2,0,1,0
Mediterranean Steps,0.0,-1.0,0.0,2,2,0,1,0
Mediterranean Steps,0.0,-1.0,0.0,2,2,0,1,0
Mediterranean Steps,0.0,-1.0,0.0,2,2,0,1,0
Martin's Path,0.0,2.0,0.0,2,2,0,1,0
Mediterranean Steps,0.0,-1.0,0.0,2,2,0,1,0
Mediterranean Steps,0.0,-1.0,0.0,2,2,0,1,0
Mediterranean Steps,0.0,-1.0,0.0,2,2,0,1,0
Martin's Path,0.0,-1.0,0.0,2,2,0,1,0
Mediterranean Steps,0.0,0.0,0.0,2,2,0,1,0
Mediterranean Steps,0.0,-1.0,0.0,2,2,0,1,0
Martin's Path,0.0,-1.0,0.0,2,2,0,1,0
Martin's Path,0.0,-1.0,0.0,2,2,0,1,0
Martin's Path,0.0,-1.0,0.0,2,2,0,1,0
Mediterranean Steps,0.0,-1.0,0.0,2,2,0,1,0
Shiners' Run,0.0,2.0,2.0,1,1,0,1,0
North Pond Wildlife Trail,0.0,1.0,0.0,2,2,0,1,0
Lindos Mountain Trail,1.0,2.0,1.0,2,2,0,1,0
Old Mitchell Trail,2.0,2.0,0.0,2,2,0,1,0
Occoneechee Loop,0.0,2.0,0.0,2,2,0,1,0
Reedy Fork Trail,0.0,2.0,0.0,2,2,0,1,0
The Vineyard Trail,0.0,2.0,0.0,2,2,0,1,0
Owl's Roost Trail,0.0,2.0,1.0,2,2,0,1,0
Palmetto Trail,0.0,2.0,0.0,2,2,0,1,0
Myli Gorge,1.0,2.0,2.0,2,2,0,1,0
Myli Gorge,1.0,-1.0,1.0,2,2,0,1,0
Camino de los Puertos,0.0,-1.0,1.0,2,2,0,1,0
Rio de Flag Trail-West,0.0,2.0,1.0,1,1,0,1,0
Levada da Portela,1.0,2.0,2.0,2,2,0,1,0
Neighborhood Trail,0.0,2.0,1.0,2,2,0,1,0
Mountains-to-Sea Trail,1.0,2.0,0.0,2,2,0,1,0
Nahal Galim,1.0,-1.0,1.0,2,2,0,1,0
Derech HaYaa'ran,0.0,2.0,1.0,2,2,0,1,0
West Spur,2.0,2.0,2.0,2,2,0,1,0
North-East Spur,2.0,2.0,2.0,2,2,0,1,0
راه مالرو,1.0,2.0,1.0,2,2,0,1,0
Mountains-to-Sea Trail,1.0,2.0,0.0,2,2,0,1,0
Mountains-to-Sea Trail,1.0,2.0,0.0,1,1,0,1,0
Mountains-to-Sea Trail,1.0,2.0,0.0,1,1,0,1,0
Mountains-to-Sea Trail,1.0,2.0,0.0,1,1,0,1,0
Mountains-to-Sea Trail,1.0,2.0,1.0,2,2,0,1,0
Mountains-to-Sea Trail,1.0,2.0,0.0,2,2,0,1,0
Torys Den Trail,1.0,2.0,0.0,2,2,0,1,0
Raspberry Ridge,1.0,2.0,1.0,2,2,0,1,0
Island Loop Trail,0.0,1.0,0.0,2,2,0,1,0
Island Loop Trail,0.0,1.0,1.0,2,2,0,1,0
Upper Pueblo Trail,0.0,2.0,1.0,1,1,0,1,0
Upper Pueblo Trail,0.0,-1.0,1.0,1,1,0,1,0
Bluff Trail,0.0,-1.0,1.0,2,2,0,1,0
Middle Trail,0.0,-1.0,1.0,2,2,0,1,0
Ovenbird Trail,0.0,-1.0,1.0,2,2,0,1,0
Spur and Connector Trails,0.0,-1.0,1.0,2,2,0,1,0
Access Road,0.0,2.0,1.0,2,2,0,1,0
Old Falls Trail,0.0,-1.0,1.0,2,2,0,1,0
Spur and Connector Trails,0.0,-1.0,1.0,2,2,0,1,0
Spur and Connector Trails,0.0,-1.0,1.0,2,2,0,1,0
Spur and Connector Trails,0.0,-1.0,1.0,2,2,0,1,0
North Creek Trail,0.0,-1.0,1.0,2,2,0,1,0
Jedi Trail,0.0,-1.0,1.0,2,2,0,1,0
South Creek Trail,0.0,-1.0,1.0,2,2,0,1,0
Turkey Trail,0.0,-1.0,1.0,2,2,0,1,0
Canebrake Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Auger Hole Trail,1.0,2.0,0.0,1,1,0,1,0
Elk Mountain trail,1.0,2.0,1.0,2,2,0,1,0
Challenge Trail (233),1.0,2.0,0.0,1,1,0,1,0
Viewpoint Access,1.0,3.0,1.0,2,2,0,1,0
Cañada de Marchantes,0.0,2.0,2.0,2,2,0,1,0
DORBA Trail,0.0,2.0,0.0,2,2,0,1,0
Mountains-to-Sea Trail,1.0,2.0,0.0,2,2,0,1,0
Hawes Loop Trail,0.0,2.0,1.0,2,2,0,1,0
Falls Lake Trail,0.0,2.0,1.0,2,2,0,1,0
Falls Lake Trail,0.0,2.0,1.0,2,2,0,1,0
Falls Lake Trail,0.0,2.0,0.0,2,2,0,1,0
Falls Lake Trail,0.0,2.0,1.0,2,2,0,1,0
Falls Lake Trail,0.0,2.0,1.0,2,2,0,1,0
Falls Lake Trail,0.0,2.0,1.0,2,2,0,1,0
黍生登山道,1.0,1.0,1.0,2,2,0,1,0
Beaver Loop,0.0,-1.0,1.0,2,2,0,1,0
Chickamauga Loop,0.0,-1.0,1.0,2,2,0,1,0
Chickamauga Loop,0.0,-1.0,1.0,2,2,0,1,0
Chickamauga Loop,0.0,-1.0,1.0,2,2,0,1,0
Chickamauga Loop,0.0,-1.0,1.0,2,2,0,1,0
Chickamauga Loop,0.0,-1.0,1.0,2,2,0,1,0
Cottontail,0.0,-1.0,1.0,2,2,0,1,0
Dragging Canoe,0.0,-1.0,1.0,2,2,0,1,0
Haunt,0.0,-1.0,1.0,2,2,0,1,0
Karst,0.0,-1.0,1.0,2,2,0,1,0
Kookaburra,0.0,-1.0,1.0,2,2,0,1,0
Little Owl Village,0.0,-1.0,1.0,2,2,0,1,0
Meadowlark Run,0.0,-1.0,1.0,2,2,0,1,0
Overhill,0.0,-1.0,1.0,2,2,0,1,0
Sarah Key Patten,0.0,-1.0,1.0,2,2,0,1,0
Sequoya,0.0,-1.0,1.0,2,2,0,1,0
Slough Trail,0.0,-1.0,1.0,2,2,0,1,0
Spring Frog,0.0,-1.0,1.0,2,2,0,1,0
Village Loop,0.0,-1.0,1.0,2,2,0,1,0
Viola,0.0,-1.0,1.0,2,2,0,1,0
Wetlands,0.0,-1.0,1.0,2,2,0,1,0
Wonderland,0.0,-1.0,1.0,2,2,0,1,0
Yucca,0.0,-1.0,1.0,2,2,0,1,0
Susan's Curves Loop Trail,0.0,-1.0,1.0,2,2,0,1,0
Falls Lake Trail,0.0,2.0,0.0,2,2,0,1,0
Falls Lake Trail,0.0,2.0,1.0,2,2,0,1,0
Tateishiyama Nature Trail,2.0,2.0,1.0,2,2,0,1,0
Small Intestine Trail,0.0,-1.0,1.0,2,2,0,1,0
Grindstone Ridge,0.0,-1.0,1.0,2,2,0,1,0
Electric Avenue One,0.0,-1.0,1.0,2,2,0,1,0
Electric Avenue One,0.0,-1.0,1.0,2,2,0,1,0
East Rim,0.0,-1.0,1.0,2,2,0,1,0
Cherokee Trail,0.0,0.0,1.0,2,2,0,1,0
McDougal Mound Trail,0.0,2.0,0.0,2,2,0,1,0
Pond Trail,0.0,2.0,1.0,2,2,0,1,0
LCM Loop Trail,0.0,2.0,1.0,2,2,0,1,0
Northeast Texas Trail,0.0,0.0,1.0,2,2,0,1,0
Blue Road,0.0,-1.0,1.0,2,2,0,1,0
Auger Hole Trail,1.0,2.0,0.0,2,2,0,1,0
Poe Run Overlook,0.0,2.0,1.0,2,2,0,1,0
Hidden Lake Trail,0.0,2.0,1.0,2,2,0,1,0
Hawks' Ridge,0.0,2.0,1.0,2,2,0,1,0
Hawks' Ridge,0.0,2.0,1.0,2,2,0,1,0
Hawks' Ridge,0.0,2.0,1.0,2,2,0,1,0
Hawks' Ridge,0.0,2.0,1.0,2,2,0,1,0
Dogwood Ridge Trail,0.0,2.0,1.0,2,2,0,1,0
Poe Run Path,0.0,2.0,1.0,2,2,0,1,0
Boulder Point Trail,0.0,2.0,1.0,2,2,0,1,0
Vereda dos Currais,3.0,2.0,1.0,2,2,0,1,0
Levada do Norte,0.0,-1.0,1.0,2,2,0,1,0
Italianos Canyon Trail #59,1.0,2.0,0.0,1,1,0,1,0
Rudee Inlet Connector Path,0.0,0.0,0.0,2,2,0,1,0
稲荷山線歩道,0.0,2.0,1.0,2,2,0,1,0
Old Salem Creek Greenway,0.0,2.0,0.0,2,2,0,1,0
河口湖ルート「上り」,3.0,-1.0,1.0,2,2,0,1,0
河口湖ルート「上り」,3.0,-1.0,1.0,2,2,0,1,0
נחל השופט המסלול הנגיש,0.0,0.0,1.0,1,1,0,1,0
Agios Georgios Trail,2.0,2.0,4.0,2,2,0,1,0
Agios Georgios Trail,2.0,2.0,4.0,2,2,0,1,0
Analipsi Trail,1.0,2.0,2.0,2,2,0,1,0
Analipsi Trail,1.0,2.0,1.0,2,2,0,1,0
Epano Klima Trail,2.0,2.0,5.0,2,2,0,1,0
Kefala Ridge Trail,2.0,2.0,2.0,2,2,0,1,0
Kefala Top Trail,2.0,2.0,4.0,2,2,0,1,0
Klima Ridge Trail (uncertain),2.0,2.0,5.0,2,2,0,1,0
Klima Ridge Trail (uncertain),2.0,2.0,5.0,2,2,0,1,0
Klima Ridge Trail (uncertain),2.0,2.0,5.0,2,2,0,1,0
Klima Ridge Trail,1.0,2.0,2.0,2,2,0,1,0
Plaka Tsobani Trail,2.0,2.0,2.0,2,2,0,1,0
Manganari Kalamos Trail,1.0,2.0,1.0,2,2,0,1,0
Akrotiri Halara Trail,2.0,2.0,2.0,2,2,0,1,0
Brown's Mountain Trail,1.0,2.0,0.0,1,1,0,1,0
Subashiri Trail [Ascent],3.0,2.0,1.0,2,2,0,1,0
Yoshida Trail [Descent],4.0,-1.0,1.0,2,2,0,1,0
Yoshida Trail & Subashiri Trail [Descent],4.0,-1.0,1.0,2,2,0,1,0
Yoshida & Subashiri Trail [Descent] (Bulldozer Road),4.0,-1.0,1.0,2,2,0,1,0
Yoshida Trail & Subashiri Trail (Bulldozer way),4.0,-1.0,1.0,2,2,0,1,0
Ioannis Monastery Trail,2.0,2.0,2.0,2,2,0,1,0
Papas Canon Trail,2.0,2.0,2.0,2,2,0,1,0
Ioannis Monastery Trail,1.0,2.0,1.0,2,2,0,1,0
Ioannis Monastery Trail,2.0,2.0,2.0,2,2,0,1,0
Ioannis Monastery Trail,2.0,2.0,2.0,2,2,0,1,0
Ioannis Monastery Trail,2.0,2.0,2.0,2,2,0,1,0
Papas Canon Trail,2.0,2.0,2.0,2,2,0,1,0
Manganari Kalamos Trail,1.0,2.0,1.0,2,2,0,1,0
Likya Yolu 6.01,1.0,2.0,1.0,2,2,0,1,0
Likya Yolu,2.0,2.0,1.0,2,2,0,1,0
Jones Gap Trail,0.0,2.0,0.0,2,2,0,1,0
Coldspring Branch Trail,1.0,2.0,1.0,2,2,0,1,0
Bill Kimball Trail,2.0,2.0,1.0,2,2,0,1,0
Klima Ridge Trail (uncertain),2.0,2.0,5.0,2,2,0,1,0
Klima Ridge Trail,2.0,2.0,4.0,2,2,0,1,0
Klima Ridge Trail,2.0,2.0,4.0,2,2,0,1,0
Klima Ridge Trail,2.0,2.0,4.0,2,2,0,1,0
Klima Ridge Trail,1.0,2.0,2.0,2,2,0,1,0
Klima Ridge Trail,2.0,2.0,4.0,2,2,0,1,0
Plaka Tsobani Trail,2.0,2.0,1.0,2,2,0,1,0
Ioannis Prodromos Pirgou MonasteryTrail,2.0,2.0,2.0,2,2,0,1,0
Megalo Kasteli Trail,2.0,2.0,4.0,2,2,0,1,0
Yoshida & Subashiri Trail [Ascent],3.0,2.0,1.0,2,2,0,1,0
Camino de la Fuente de la Cea,1.0,2.0,1.0,2,2,0,1,0
林道永井谷線,0.0,2.0,0.0,2,2,0,1,0
Hiking trail to Mt. Raizan,2.0,2.0,1.0,2,2,0,1,0
Analipsi Trail,1.0,2.0,2.0,2,2,0,1,0
Analipsi Trail,1.0,2.0,2.0,2,2,0,1,0
Mylopotas-Klima Trail,1.0,2.0,1.0,2,2,0,1,0
Ioannis Monastery Trail,1.0,2.0,1.0,2,2,0,1,0
Ioannis Monastery Trail,1.0,2.0,1.0,2,2,0,1,0
Ioannis Monastery Trail,2.0,2.0,2.0,2,2,0,1,0
Ioannis Monastery Trail,1.0,2.0,1.0,2,2,0,1,0
Ioannis Monastery Trail,2.0,2.0,2.0,2,2,0,1,0
Ioannis Monastery Trail,2.0,2.0,4.0,2,2,0,1,0
Ioannis Monastery Trail,2.0,2.0,4.0,2,2,0,1,0
Ioannis Monastery Trail,1.0,2.0,1.0,2,2,0,1,0
Ioannis Monastery Trail,2.0,2.0,2.0,2,2,0,1,0
Kefala Ridge Trail,2.0,2.0,4.0,2,2,0,1,0
Kefala Ridge Trail,2.0,2.0,2.0,2,2,0,1,0
Agios Ioannis Trail,2.0,2.0,2.0,2,2,0,1,0
Chora Profiti Ilias Trail,2.0,2.0,2.0,2,2,0,1,0
Chora Profiti Ilias Trail,2.0,2.0,2.0,2,2,0,1,0
Chora Profiti Ilias Trail,1.0,2.0,2.0,2,2,0,1,0
Chora Profiti Ilias Trail,2.0,2.0,2.0,2,2,0,1,0
Chora Profiti Ilias Trail,1.0,2.0,2.0,2,2,0,1,0
Chora Profiti Ilias Trail,1.0,2.0,2.0,2,2,0,1,0
Chora Profiti Ilias Trail,1.0,2.0,1.0,2,2,0,1,0
Chora Ag. Theodotii Trail,1.0,2.0,2.0,2,2,0,1,0
Chora Pyrgos Trail,1.0,2.0,1.0,2,2,0,1,0
Chora Pyrgos Trail,1.0,2.0,1.0,2,2,0,1,0
Chora Profiti Ilias Trail,1.0,2.0,1.0,2,2,0,1,0
Chora Profiti Ilias Trail,1.0,2.0,1.0,2,2,0,1,0
Ioannis Prodromos Pirgou MonasteryTrail,2.0,2.0,2.0,2,2,0,1,0
Agios Mamas Trail,2.0,2.0,4.0,2,2,0,1,0
Chora Ag. Theodoti Trail (uncertain),2.0,2.0,4.0,2,2,0,1,0
Chora Ag. Theodoti Trail (uncertain),2.0,2.0,2.0,2,2,0,1,0
Chora Ag. Theodoti Trail (uncertain),2.0,2.0,4.0,2,2,0,1,0
Chora Ag. Theodotii Trail,2.0,2.0,2.0,2,2,0,1,0
Chora Ag. Theodotii Trail,2.0,2.0,2.0,2,2,0,1,0
Psathi Plakes Trail,2.0,2.0,2.0,2,2,0,1,0
Lake Crawford Trail,1.0,2.0,0.0,2,2,0,1,0
Darband To Shirpala,1.0,2.0,0.0,2,2,0,1,0
به سمت یال شن سیاه,1.0,-1.0,1.0,2,2,0,1,0
Agio Thoedoti Paleokastro Trail,2.0,2.0,5.0,2,2,0,1,0
Agio Thoedoti Paleokastro Trail,2.0,2.0,1.0,2,2,0,1,0
Agio Thoedoti Paleokastro Trail,2.0,2.0,4.0,2,2,0,1,0
Agio Thoedoti Paleokastro Trail,2.0,2.0,1.0,2,2,0,1,0
Agio Thoedoti Paleokastro Trail,2.0,2.0,2.0,2,2,0,1,0
Chora Ag. Theodoti Trail (uncertain),2.0,2.0,4.0,2,2,0,1,0
Chora Ag. Theodotii Trail,1.0,2.0,2.0,2,2,0,1,0
More Turkey,1.0,2.0,1.0,1,1,0,1,0
Mahogany,1.0,2.0,1.0,1,1,0,1,0
칼바위-장터목 대피소 3.7Km 2:04,0.0,-1.0,1.0,2,2,0,1,0
Ioannis Monastery Trail,2.0,2.0,4.0,2,2,0,1,0
Chora - Kato Meria,1.0,2.0,0.0,2,2,0,1,0
Chora - Aegiali (via Profitis Ilias),2.0,1.0,4.0,2,2,0,1,0
Chora - Agia Anna,2.0,1.0,2.0,2,2,0,1,0
Vereda de las Minas y Cómpeta,1.0,1.0,1.0,2,2,0,1,0
Vereda de las Minas y Cómpeta,0.0,1.0,1.0,2,2,0,1,0
Barranco de Cazadores,0.0,1.0,1.0,2,2,0,1,0
Vereda de las Minas y Cómpeta,1.0,1.0,1.0,2,2,0,1,0
Vereda de las Minas y Cómpeta,0.0,1.0,1.0,2,2,0,1,0
Myli Gorge,1.0,2.0,2.0,2,2,0,1,0
Atalante Trail,1.0,2.0,0.0,2,2,0,1,0
Atalante Trail,1.0,2.0,0.0,2,2,0,1,0
Rio Chillar Los Cahorros,0.0,-1.0,1.0,2,2,0,1,0
Rio Chillar,0.0,-1.0,1.0,2,2,0,1,0
White Rock Shores Lake Loop West,1.0,2.0,1.0,1,1,0,1,0
White Rock Spur Trail,0.0,2.0,0.0,2,2,0,1,0
Tanawha Trail,1.0,2.0,1.0,2,2,0,1,0
Beacon Heights Trail,1.0,2.0,0.0,2,2,0,1,0
Beacon Heights Trail,1.0,2.0,1.0,2,2,0,1,0
Vereda de las Minas y Cómpeta,0.0,1.0,1.0,2,2,0,1,0
Vereda de las Minas y Cómpeta,1.0,1.0,1.0,2,2,0,1,0
Vereda de las Minas y Cómpeta,1.0,1.0,1.0,2,2,0,1,0
Stone Mountain Loop Trail,1.0,2.0,4.0,2,2,0,1,0
Stone Mountain Loop Trail,1.0,2.0,0.0,2,2,0,1,0
Stone Mountain Loop Trail,1.0,2.0,0.0,2,2,0,1,0
Stone Mountain Loop Trail,1.0,2.0,0.0,2,2,0,1,0
Stone Mountain Loop Trail,1.0,2.0,0.0,2,2,0,1,0
Stone Mountain Loop Trail,1.0,2.0,0.0,2,2,0,1,0
Stone Mountain Loop Trail,1.0,2.0,0.0,2,2,0,1,0
Blackjack Ridge Trail,1.0,2.0,0.0,2,2,0,1,0
Cedar Rock Trail,1.0,2.0,1.0,2,2,0,1,0
Wolf Rock Trail,1.0,2.0,0.0,2,2,0,1,0
Naturaland Trust Trail,1.0,-1.0,1.0,2,2,0,1,0
Red Route,1.0,2.0,2.0,1,1,0,1,0
Bartram Trail,1.0,2.0,0.0,2,2,0,1,0
Bartram Trail,1.0,2.0,0.0,2,2,0,1,0
Καβούσιον - Θρυπτή,0.0,2.0,1.0,2,2,0,1,0
Turnback Trail,1.0,2.0,0.0,2,2,0,1,0
Pinnacle Trail,1.0,2.0,0.0,2,2,0,1,0
Swamp Rabbit Trail Green Line,0.0,0.0,1.0,2,2,0,1,0
Swamp Rabbit Trail Green Line,0.0,0.0,1.0,2,2,0,1,0
Swamp Rabbit Trail Green Line,0.0,0.0,1.0,2,2,0,1,0
Chandratal to Bara-lacha Pass,1.0,2.0,2.0,2,2,0,1,0
Carian Trail,1.0,-1.0,5.0,2,2,0,1,0
Oracle Ridge Trail #1,0.0,2.0,0.0,1,1,0,1,0
AZT - Equestrian Bypass,0.0,2.0,1.0,1,1,0,1,0
Levada da Azenha broken,1.0,2.0,4.0,2,2,0,1,0
Caminho do Cangalho,0.0,2.0,1.0,2,2,0,1,0
Vereda da Fontinha,1.0,2.0,1.0,2,2,0,1,0
Vereda do Isalho,0.0,2.0,4.0,2,2,0,1,0
Levada do Castelo,1.0,2.0,2.0,2,2,0,1,0
Levada do castelo,0.0,0.0,0.0,2,2,0,1,0
Vereda do Parraias,2.0,2.0,4.0,2,2,0,1,0
Vereda Manuel Duarte,0.0,0.0,0.0,2,2,0,1,0
Vereda do Bacalhau,0.0,0.0,1.0,2,2,0,1,0
Vereda da Ladeira,1.0,1.0,2.0,2,2,0,1,0
Kaledonia trail,1.0,2.0,0.0,2,2,0,1,0
Kaledonia trail,1.0,2.0,0.0,2,2,0,1,0
Kaledonia trail,1.0,2.0,0.0,2,2,0,1,0
Kaledonia trail,1.0,2.0,0.0,2,2,0,1,0
Kaledonia trail,1.0,2.0,0.0,2,2,0,1,0
